Wavelength	000006.asd
350	 0.182883038948087 
351	 0.182385077849975 
352	 0.182488397503141 
353	 0.184488080048103 
354	 0.185971242814429 
355	 0.185515475102131 
356	 0.184207437115522 
357	 0.185014443621699 
358	 0.185421630189353 
359	 0.185832384389396 
360	 0.186784805322728 
361	 0.188414501385774 
362	 0.187545840374459 
363	 0.186826077789857 
364	 0.188189236427355 
365	 0.188413627903489 
366	 0.188319156237275 
367	 0.188525513997832 
368	 0.18929737606055 
369	 0.189470053757884 
370	 0.190025144952585 
371	 0.19087398488279 
372	 0.191162062609785 
373	 0.190841347778865 
374	 0.191186650477778 
375	 0.192039261950607 
376	 0.191383628649746 
377	 0.192216663926882 
378	 0.193592312763751 
379	 0.194296804793374 
380	 0.194559359402774 
381	 0.195322012070179 
382	 0.196297038725686 
383	 0.196936726787328 
384	 0.197917619087745 
385	 0.198709448714348 
386	 0.199276341082706 
387	 0.199955734684078 
388	 0.201111780001453 
389	 0.201780948039142 
390	 0.201876541564553 
391	 0.202481126788089 
392	 0.202704561550346 
393	 0.203209352084288 
394	 0.204428808475476 
395	 0.205702492305903 
396	 0.206564153533828 
397	 0.207184062098804 
398	 0.207851735420571 
399	 0.208271570735993 
400	 0.209017088506921 
401	 0.21024240876087 
402	 0.211704260077398 
403	 0.212284002812853 
404	 0.212245680803065 
405	 0.212282035423079 
406	 0.21337511693425 
407	 0.214151145631956 
408	 0.214856409484352 
409	 0.215862573511684 
410	 0.216918675638905 
411	 0.217408877976589 
412	 0.21786188837129 
413	 0.218939664049638 
414	 0.219194903064223 
415	 0.219382669053927 
416	 0.220010587389305 
417	 0.221149745662884 
418	 0.221771560892553 
419	 0.222183639153114 
420	 0.222754003786173 
421	 0.223564062628704 
422	 0.223988580897475 
423	 0.224492370376903 
424	 0.225470253413748 
425	 0.225620469235508 
426	 0.22601044993684 
427	 0.226822135587677 
428	 0.227579477220355 
429	 0.228069308746149 
430	 0.228518877438765 
431	 0.229115130647143 
432	 0.229902639069801 
433	 0.230596296962119 
434	 0.231225719631342 
435	 0.231887680763842 
436	 0.232671227180683 
437	 0.233076064917792 
438	 0.233389925166103 
439	 0.23414533933136 
440	 0.234801401566129 
441	 0.235368995511904 
442	 0.235889948981876 
443	 0.236386818617028 
444	 0.236883173441668 
445	 0.237393425200121 
446	 0.23787416798046 
447	 0.238127507201288 
448	 0.238461289166701 
449	 0.238856066627894 
450	 0.239190165964354 
451	 0.239642864262894 
452	 0.240137932161279 
453	 0.240560943130267 
454	 0.240796093544508 
455	 0.241276215532793 
456	 0.241716644011574 
457	 0.241941985450731 
458	 0.24244128284213 
459	 0.242781434302467 
460	 0.243029047665868 
461	 0.24339034773767 
462	 0.243594603189061 
463	 0.243788104325496 
464	 0.244053322663534 
465	 0.244373673735766 
466	 0.244673172302671 
467	 0.244960423701651 
468	 0.24525219520821 
469	 0.245548169495574 
470	 0.245703023306539 
471	 0.245901108325414 
472	 0.24637116322135 
473	 0.246728275492735 
474	 0.246881846906305 
475	 0.247035763459508 
476	 0.247634559945987 
477	 0.247801731522061 
478	 0.247919451174549 
479	 0.248316469493345 
480	 0.248488682852461 
481	 0.248674973761946 
482	 0.249019333345433 
483	 0.249560002186541 
484	 0.249892630003573 
485	 0.250167408897713 
486	 0.250471430114518 
487	 0.250757082920284 
488	 0.25117343023659 
489	 0.251504955356836 
490	 0.251624072522443 
491	 0.251813064029615 
492	 0.252291647470086 
493	 0.252956197609055 
494	 0.253520750585603 
495	 0.253855172920919 
496	 0.253925181394947 
497	 0.253982611321619 
498	 0.254618364793018 
499	 0.254887567871642 
500	 0.255042958966023 
501	 0.255485880113 
502	 0.256005153793609 
503	 0.256369902258527 
504	 0.256701937924891 
505	 0.257289880278542 
506	 0.257791868350448 
507	 0.258110431560664 
508	 0.258306734951865 
509	 0.258632147442821 
510	 0.258907309420769 
511	 0.259209593229462 
512	 0.25963416803471 
513	 0.260034418698151 
514	 0.260609296385833 
515	 0.261230001081003 
516	 0.261524962667517 
517	 0.26171548815726 
518	 0.262107034072314 
519	 0.262681281388696 
520	 0.262759609714268 
521	 0.263099561780222 
522	 0.263571365958711 
523	 0.26385154427721 
524	 0.264206121043259 
525	 0.264581356346238 
526	 0.264990024578337 
527	 0.265506920618536 
528	 0.265798684359383 
