Wavelength	000021.asd
350	 2.75143034434655E-02 
351	 3.78934307102935E-02 
352	 3.92662391055719E-02 
353	 3.07439901638455E-02 
354	 3.12392553505306E-02 
355	 3.57891766491759E-02 
356	 3.47656975285077E-02 
357	 1.92809775353536E-02 
358	 1.98350441296364E-02 
359	 2.53265534448643E-02 
360	 2.78124358477977E-02 
361	 3.41280563899586E-02 
362	 3.23592689171044E-02 
363	 2.98300013900053E-02 
364	 3.17221619087318E-02 
365	 2.58948192646669E-02 
366	 2.64874587708414E-02 
367	 2.99503472469631E-02 
368	 2.87222177391044E-02 
369	 3.03100225542573E-02 
370	 3.14001558724349E-02 
371	 3.15720815169291E-02 
372	 3.26374856411663E-02 
373	 3.47915728148952E-02 
374	 3.32128452012907E-02 
375	 2.85715437633581E-02 
376	 2.85992421977293E-02 
377	 2.89178009866993E-02 
378	 3.03740830759763E-02 
379	 3.28916905646217E-02 
380	 3.12450631214756E-02 
381	 3.39179741612496E-02 
382	 3.65087920633505E-02 
383	 3.25325142118141E-02 
384	 2.77699380832631E-02 
385	 3.13670701605028E-02 
386	 3.88957912094156E-02 
387	 3.81718746589385E-02 
388	 0.034626700554458 
389	 3.09362492857655E-02 
390	 2.91715311145421E-02 
391	 3.05934314777858E-02 
392	 3.07274598118925E-02 
393	 3.21119418552771E-02 
394	 0.035678382612551 
395	 3.56657117788401E-02 
396	 3.49366917246661E-02 
397	 3.40031109418963E-02 
398	 3.29464812754112E-02 
399	 3.27133495120436E-02 
400	 3.34409936890916E-02 
401	 3.44644158565469E-02 
402	 3.48014260003456E-02 
403	 3.47340032250106E-02 
404	 3.53192287550771E-02 
405	 3.67475617629592E-02 
406	 3.80489102097404E-02 
407	 3.76052590785483E-02 
408	 3.76057169243622E-02 
409	 3.90656118410017E-02 
410	 3.70293475051482E-02 
411	 3.88668186741841E-02 
412	 4.10226677593068E-02 
413	 3.78502401796786E-02 
414	 3.85184409252274E-02 
415	 3.89847821834046E-02 
416	 3.82677545525096E-02 
417	 3.86618718065748E-02 
418	 3.92721068120065E-02 
419	 4.02023039139485E-02 
420	 4.12209594627923E-02 
421	 4.11528783178523E-02 
422	 4.24981414749559E-02 
423	 4.31277472139911E-02 
424	 0.041065506325907 
425	 4.04150503313443E-02 
426	 0.041191137988617 
427	 4.29703774216504E-02 
428	 4.47723727740397E-02 
429	 4.35778160320221E-02 
430	 4.24025391039015E-02 
431	 4.29869696936632E-02 
432	 4.42929453440735E-02 
433	 4.33886025949075E-02 
434	 4.31151816271196E-02 
435	 4.51298540086198E-02 
436	 4.38589245541164E-02 
437	 4.30011387859048E-02 
438	 4.34143809536012E-02 
439	 4.43707056464754E-02 
440	 4.44542689114341E-02 
441	 4.49448382224627E-02 
442	 4.60618561656266E-02 
443	 4.66179679455941E-02 
444	 4.55497365147393E-02 
445	 4.47880697703914E-02 
446	 4.56402927619422E-02 
447	 4.64585457107844E-02 
448	 4.65973610439007E-02 
449	 4.63683878763202E-02 
450	 4.64047935505108E-02 
451	 4.61773714199706E-02 
452	 4.60091215841101E-02 
453	 4.62469148101164E-02 
454	 4.71446580625297E-02 
455	 4.74983932062733E-02 
456	 4.76908971079892E-02 
457	 4.81807212683247E-02 
458	 4.89425972791096E-02 
459	 4.78341398623618E-02 
460	 0.046843082775102 
461	 4.86633025418103E-02 
462	 4.91347890607031E-02 
463	 4.90501518403966E-02 
464	 4.87712250619816E-02 
465	 0.047930267064406 
466	 4.77312648072333E-02 
467	 4.77209892281375E-02 
468	 4.77518843591319E-02 
469	 4.96241263728396E-02 
470	 0.049964292896937 
471	 4.89629387654917E-02 
472	 4.82434454489147E-02 
