Wavelength	000020.asd
350	 3.86556600197535E-02 
351	 3.80890204588341E-02 
352	 0.036564953448962 
353	 3.68858164410309E-02 
354	 3.74781282053628E-02 
355	 3.70836334656198E-02 
356	 0.035990237993353 
357	 3.57500443393347E-02 
358	 3.52470682448581E-02 
359	 3.59253822980528E-02 
360	 3.76345219246456E-02 
361	 3.74896976128637E-02 
362	 3.76287568192576E-02 
363	 0.037823590173485 
364	 3.75720446010976E-02 
365	 3.69811291623221E-02 
366	 3.67402942797498E-02 
367	 0.036618323808958 
368	 0.036209405585445 
369	 3.60056143383671E-02 
370	 3.64568610092637E-02 
371	 3.70585122867035E-02 
372	 3.68251132398237E-02 
373	 3.67906088430326E-02 
374	 3.67891021703506E-02 
375	 3.67698372780634E-02 
376	 3.69925928426288E-02 
377	 3.75278502123928E-02 
378	 3.77656620451046E-02 
379	 3.74689138793451E-02 
380	 3.77015346191999E-02 
381	 3.76182724257394E-02 
382	 3.74017820116939E-02 
383	 3.74628972817786E-02 
384	 0.0374139269087 
385	 3.78946882409043E-02 
386	 3.86451057943464E-02 
387	 3.87929741284922E-02 
388	 0.037821852550507 
389	 3.76575920343017E-02 
390	 3.84903265235326E-02 
391	 3.82146822166858E-02 
392	 3.87821447247626E-02 
393	 3.87873611418701E-02 
394	 3.77333038122686E-02 
395	 3.86040496097724E-02 
396	 3.91291977598854E-02 
397	 3.88669885761285E-02 
398	 3.83298436321411E-02 
399	 3.92636003427507E-02 
400	 3.98043814672548E-02 
401	 3.98434372938017E-02 
402	 4.02628129424035E-02 
403	 4.00850051855441E-02 
404	 4.04973374490491E-02 
405	 4.15199162234328E-02 
406	 4.14671635384918E-02 
407	 4.17227119064665E-02 
408	 4.21370816954922E-02 
409	 4.23968262636498E-02 
410	 4.26671098813007E-02 
411	 4.32014424871964E-02 
412	 4.37439797758623E-02 
413	 4.39880795752977E-02 
414	 4.46493811269438E-02 
415	 4.50236715167521E-02 
416	 4.52433531837878E-02 
417	 4.61424750150961E-02 
418	 4.66204173404034E-02 
419	 4.71104115658858E-02 
420	 4.77483648760399E-02 
421	 4.76100252873021E-02 
422	 4.82526048380385E-02 
423	 4.90490684156495E-02 
424	 4.91865710052904E-02 
425	 4.99459645259284E-02 
426	 5.04694096706837E-02 
427	 5.08103046072814E-02 
428	 5.15435332259251E-02 
429	 5.17102659198225E-02 
430	 5.21452385483438E-02 
431	 5.30227030049926E-02 
432	 5.33731140806207E-02 
433	 0.053992121576648 
434	 5.44982848723752E-02 
435	 5.46057208632646E-02 
436	 5.50393606992673E-02 
437	 5.52778082572169E-02 
438	 5.54476814422538E-02 
439	 5.58945134080628E-02 
440	 5.62500487167065E-02 
441	 5.65260910909116E-02 
442	 5.67814442259057E-02 
443	 5.70848202374711E-02 
444	 5.73537574030718E-02 
445	 5.76057796557373E-02 
446	 5.78659388158863E-02 
447	 5.81424321529618E-02 
448	 0.058250283043952 
449	 5.83968187692507E-02 
450	 5.88282751358878E-02 
451	 5.89507489320153E-02 
452	 5.90408383733661E-02 
453	 5.92898010762062E-02 
454	 0.059717206779143 
455	 5.99689768172438E-02 
456	 6.01741952759522E-02 
457	 6.04685951792989E-02 
458	 6.07547278961934E-02 
459	 6.09083772276692E-02 
460	 6.10604886884033E-02 
461	 6.14037694830175E-02 
462	 6.18071183268493E-02 
463	 6.20232750612306E-02 
464	 6.21009252301484E-02 
465	 6.23916825405998E-02 
466	 6.27235149017185E-02 
467	 6.30064309199563E-02 
468	 6.32665432055371E-02 
469	 6.38341885597281E-02 
470	 6.40445792801503E-02 
471	 6.41407943420018E-02 
472	 6.45846857537798E-02 
473	 6.46036489872027E-02 
474	 6.46997690914412E-02 
475	 6.50369863982453E-02 
476	 6.53315118147859E-02 
477	 6.54805519317512E-02 
478	 6.55737337548954E-02 
479	 6.57137128934292E-02 
480	 6.59164757609927E-02 
481	 6.60624658385749E-02 
482	 6.62486713166187E-02 
483	 6.65975073252685E-02 
484	 6.66779926284069E-02 
485	 6.67272506689117E-02 
486	 6.69881596913243E-02 
487	 6.76069417404364E-02 
488	 6.79069569018677E-02 
489	 6.83017455781804E-02 
490	 6.90318423617862E-02 
491	 6.91158879026925E-02 
492	 6.95234640114828E-02 
493	 7.02793302518784E-02 
494	 0.070949780927526 
495	 7.15670804779878E-02 
496	 0.072056135343114 
497	 0.072510218138904 
498	 7.32374260948538E-02 
499	 7.39100873526854E-02 
500	 7.45986161521558E-02 
501	 7.53916778392773E-02 
502	 0.076083462862715 
503	 7.67132920750476E-02 
504	 7.74311511922627E-02 
505	 7.84042088110117E-02 
506	 7.93263688242732E-02 
507	 8.01949242502575E-02 
508	 8.10536206962136E-02 
509	 8.19575912926068E-02 
510	 8.28171741020991E-02 
511	 8.36089028966312E-02 
512	 8.44022164211037E-02 
513	 8.55423364638793E-02 
514	 8.66535694348265E-02 
515	 8.75205271860195E-02 
516	 8.81091078507798E-02 
517	 8.88661457472786E-02 
518	 8.99304847762741E-02 
519	 0.091159036697169 
520	 0.092048808580493 
521	 9.27866554023798E-02 
522	 9.36401901895408E-02 
523	 9.47742254023822E-02 
524	 0.095665498864352 
525	 9.66618491899164E-02 
526	 9.77404948895027E-02 
527	 9.84855555350011E-02 
528	 9.93601104956883E-02 
529	 0.100260754134505 
530	 0.101043747981908 
531	 0.101676646337876 
532	 0.102588923113569 
533	 0.103651444480033 
534	 0.104490208027518 
535	 0.105215595528071 
536	 0.106025407558875 
537	 0.106994172146036 
538	 0.108013505563428 
539	 0.108963052347584 
540	 0.109797330245253 
541	 0.11057205946134 
542	 0.111605108143071 
543	 0.112432722675332 
544	 0.113102499278335 
545	 0.113989159134828 
546	 0.115003759247897 
547	 0.115992303301927 
548	 0.116881826284306 
549	 0.117774178037191 
550	 0.118682451132867 
551	 0.119578852122999 
552	 0.120440489321646 
553	 0.121374048133232 
554	 0.122269988242301 
555	 0.123195505794637 
556	 0.124371110562242 
557	 0.125198985951897 
558	 0.12595203333272 
559	 0.126923492906795 
560	 0.127996982117 
561	 0.128937511864642 
562	 0.12976605830803 
563	 0.130631447674605 
564	 0.131558424678567 
565	 0.132435970576111 
566	 0.133260124042234 
567	 0.134205246729405 
568	 0.135245833539061 
569	 0.136196087879596 
570	 0.136920727467339 
571	 0.137753723657915 
572	 0.138532609720158 
573	 0.139323307836963 
574	 0.140339813272659 
575	 0.141125237641143 
576	 0.141848601099187 
577	 0.142685262132787 
578	 0.143629214810414 
579	 0.14438427324369 
580	 0.145095739165271 
581	 0.145990607998471 
582	 0.146574282214537 
583	 0.147149250034075 
584	 0.147868614758707 
585	 0.14864767953675 
586	 0.14939067069771 
587	 0.150224692213637 
588	 0.151258122625137 
589	 0.152190194349158 
590	 0.152649335852284 
591	 0.152902307325072 
592	 0.153597192759929 
593	 0.154270259387543 
594	 0.154920555234431 
595	 0.15558121464275 
596	 0.156265677131963 
597	 0.156961142858651 
598	 0.157603613338792 
599	 0.158111120377839 
600	 0.158436928855572 
601	 0.158810315124373 
602	 0.15932042028938 
603	 0.159902911678565 
604	 0.160374878951364 
605	 0.160870030085675 
606	 0.161479393653096 
607	 0.162023962879973 
608	 0.162589645633321 
609	 0.163127448988486 
610	 0.163547971026795 
611	 0.163970230896078 
612	 0.164583357288784 
613	 0.165307585330978 
614	 0.165671404567031 
615	 0.166320653725585 
616	 0.166983679673639 
617	 0.167282600208178 
618	 0.167466626170724 
619	 0.167961334326341 
620	 0.168650735076267 
621	 0.169054646611452 
622	 0.169618392972429 
623	 0.170236970584895 
624	 0.170784537326014 
625	 0.171263469670709 
626	 0.17188557194568 
627	 0.172512086148325 
628	 0.17288718994889 
629	 0.173027103474012 
630	 0.173424353214504 
631	 0.174123779954668 
632	 0.174629736233954 
633	 0.174738419109425 
634	 0.174800451987994 
635	 0.175116920633778 
636	 0.175424246527076 
637	 0.175682363846153 
638	 0.175841636768375 
639	 0.175863477292075 
640	 0.175739943041737 
641	 0.175693450278411 
642	 0.175707277342704 
643	 0.175315021846314 
644	 0.175180444362427 
645	 0.175255255707576 
646	 0.175248652953405 
647	 0.174830784229466 
648	 0.17481697159185 
649	 0.17514738415244 
650	 0.174983695650047 
651	 0.174843517803996 
652	 0.174811305169374 
653	 0.174909585834665 
654	 0.175199362929691 
655	 0.175490933972397 
656	 0.175721749251672 
657	 0.175819523888499 
658	 0.175554453061561 
659	 0.175185664255114 
660	 0.174927673043252 
661	 0.174956236322589 
662	 0.175022795780518 
663	 0.175020987099484 
664	 0.174951397339189 
665	 0.175021685239898 
666	 0.175254826910296 
667	 0.175431357613911 
668	 0.175268269213812 
669	 0.175268007647066 
670	 0.175718504742173 
671	 0.176530299157703 
672	 0.177048551292241 
673	 0.177732219829852 
674	 0.178576772095385 
675	 0.179498204779898 
676	 0.180651548450081 
677	 0.181896757144978 
678	 0.183084525102527 
679	 0.184139328887669 
680	 0.186042410908768 
681	 0.187978882226047 
682	 0.189528553853599 
683	 0.191784712718299 
684	 0.194016146087864 
685	 0.196133809136538 
686	 0.198520163860378 
687	 0.201093879790804 
688	 0.203705636572278 
689	 0.205919635529459 
690	 0.207806749408768 
691	 0.210304581415221 
692	 0.212673366816634 
693	 0.214471761478432 
694	 0.21675106293281 
695	 0.218717976441618 
696	 0.220285903734073 
697	 0.221817152878743 
698	 0.223185498045088 
699	 0.224646701819793 
700	 0.226165390380852 
701	 0.227422893201544 
702	 0.228924500250518 
703	 0.230062632527644 
704	 0.230576080073845 
705	 0.23166952125307 
706	 0.232802484934236 
707	 0.23383942227047 
708	 0.234922318413489 
709	 0.236373954337682 
710	 0.237369434006035 
711	 0.237892297502476 
712	 0.239183447545759 
713	 0.240315352215583 
714	 0.241209053385829 
715	 0.242038758040273 
716	 0.243052537260558 
717	 0.244317842038643 
718	 0.245620791235129 
719	 0.246474574645944 
720	 0.247295439614691 
721	 0.248002599913989 
722	 0.24869271002115 
723	 0.249625713630054 
724	 0.250755809121888 
725	 0.251930665759614 
726	 0.252996834710605 
727	 0.254037881046384 
728	 0.254673382132561 
729	 0.255261104306983 
730	 0.256488982152365 
731	 0.257544942096691 
732	 0.258436882463502 
733	 0.259230947521527 
734	 0.259919616545281 
735	 0.260924788214795 
736	 0.262064432065999 
737	 0.263013157640792 
738	 0.263803955720458 
739	 0.264912916001239 
740	 0.2661636595967 
741	 0.26705914423036 
742	 0.267917695533909 
743	 0.268865683197392 
744	 0.26991654481287 
745	 0.270945139046842 
746	 0.27183714032323 
747	 0.272900708226879 
748	 0.274280549099814 
749	 0.275141944235519 
750	 0.276092893490835 
751	 0.277228821369502 
752	 0.27835715105122 
753	 0.279790880521466 
754	 0.280915623521244 
755	 0.281684051328276 
756	 0.282924037537774 
757	 0.284200491483483 
758	 0.285187983406559 
759	 0.285893788457136 
760	 0.287636459162585 
761	 0.289262433883249 
762	 0.289898800709138 
763	 0.291054799873378 
764	 0.292487422551761 
765	 0.293776877702753 
766	 0.294865830458213 
767	 0.296013248368699 
768	 0.29705405466219 
769	 0.298257439698579 
770	 0.299623523875889 
771	 0.300429890245834 
772	 0.301530558038526 
773	 0.302880850681989 
774	 0.30414225309462 
775	 0.305330305453339 
776	 0.306684599603891 
777	 0.308068679193633 
778	 0.309076286668862 
779	 0.310456184261704 
780	 0.311572777305604 
781	 0.312365015045147 
782	 0.314205329111342 
783	 0.315367363541579 
784	 0.316311678904548 
785	 0.317810091647047 
786	 0.319124867240538 
787	 0.320199996533383 
788	 0.321265405834584 
789	 0.322641337381502 
790	 0.323739134230977 
791	 0.32493663131585 
792	 0.326379661709218 
793	 0.327818838436356 
794	 0.329053186406445 
795	 0.330108901946335 
796	 0.331144878994966 
797	 0.332531201453698 
798	 0.333874313574716 
799	 0.335067400312268 
800	 0.336152698761661 
801	 0.337229790804899 
802	 0.338555117854583 
803	 0.33998939092882 
804	 0.341176568550006 
805	 0.342657375581625 
806	 0.343772781146924 
807	 0.344552853436815 
808	 0.346097809617218 
809	 0.347446843342775 
810	 0.34857752838628 
811	 0.349692066100982 
812	 0.350945137367371 
813	 0.352162552007261 
814	 0.35358027975991 
815	 0.355438774844565 
816	 0.35668718861271 
817	 0.358036058962381 
818	 0.359485215457662 
819	 0.360542837810807 
820	 0.361791787515553 
821	 0.362996191954556 
822	 0.364234423305472 
823	 0.365993314346137 
824	 0.36690231117972 
825	 0.367930934627769 
826	 0.36976058632505 
827	 0.371415483062937 
828	 0.372522799236805 
829	 0.373367597031164 
830	 0.374464024638374 
831	 0.375769732898603 
832	 0.377631049008877 
833	 0.379361156588783 
834	 0.380080368582203 
835	 0.381684452313935 
836	 0.38326529961469 
837	 0.384440427364172 
838	 0.385550609309967 
839	 0.38696594791424 
840	 0.388296941776902 
841	 0.389560576893778 
842	 0.391639740964963 
843	 0.392661247365401 
844	 0.393263892057894 
845	 0.394416500640561 
846	 0.396083380273217 
847	 0.397762836507662 
848	 0.399116320873243 
849	 0.400062912765766 
850	 0.401318151048465 
851	 0.402704103244062 
852	 0.404093440490537 
853	 0.405419030847326 
854	 0.406626495926415 
855	 0.407967557568241 
856	 0.409274494146915 
857	 0.410076607099776 
858	 0.411372077196068 
859	 0.412948627633312 
860	 0.414290129034385 
861	 0.414765736439405 
862	 0.415998344920544 
863	 0.417751939900046 
864	 0.419298820285942 
865	 0.419840929647958 
866	 0.421292427836229 
867	 0.422842240823351 
868	 0.423462227552029 
869	 0.42483557667969 
870	 0.425858595267483 
871	 0.426658976218302 
872	 0.427852441727603 
873	 0.429582982540939 
874	 0.43074643813433 
875	 0.431691084373883 
876	 0.433466647198239 
877	 0.43431812152917 
878	 0.434942305962667 
879	 0.436045792860108 
880	 0.437923718464598 
881	 0.438979685307175 
882	 0.439826275806978 
883	 0.441013924265746 
884	 0.442505833881863 
885	 0.443433013616047 
886	 0.444549482884817 
887	 0.445926404635205 
888	 0.445957229995681 
889	 0.446633281999955 
890	 0.447895409802909 
891	 0.449014588082675 
892	 0.448865261832634 
893	 0.45002734338154 
894	 0.450886387644682 
895	 0.449720895088766 
896	 0.451186848466779 
897	 0.45363786448534 
898	 0.454991850630419 
899	 0.454355497471197 
900	 0.456516903113511 
901	 0.457829079568704 
902	 0.458343866406125 
903	 0.459561313296087 
904	 0.461455984516244 
905	 0.461305186845851 
906	 0.460493471019431 
907	 0.462068390143058 
908	 0.463380252326975 
909	 0.46366469411112 
910	 0.464145517709349 
911	 0.466595142453893 
912	 0.465361286131605 
913	 0.465248378506314 
914	 0.467565618695102 
915	 0.469928658273775 
916	 0.472254976600462 
917	 0.472007643607799 
918	 0.471435257561635 
919	 0.475187183084125 
920	 0.47545211013694 
921	 0.477361160617323 
922	 0.480050098971988 
923	 0.476806758615288 
924	 0.478259313355995 
925	 0.480666766013106 
926	 0.480648813060766 
927	 0.47889161549051 
928	 0.479847367434761 
929	 0.476945692536706 
930	 0.468831298923552 
931	 0.472538626543522 
932	 0.465871621732082 
933	 0.454087728781245 
934	 0.450513220712382 
935	 0.457428146029062 
936	 0.46191335336625 
937	 0.465032170707336 
938	 0.467402308295782 
939	 0.466412463590945 
940	 0.471783560534891 
941	 0.477367882165882 
942	 0.475165459195036 
943	 0.460065692948166 
944	 0.474240740152811 
945	 0.480157007354449 
946	 0.466248210565371 
947	 0.473167315063118 
948	 0.477892432092892 
949	 0.471045915065623 
950	 0.464217930294964 
951	 0.480984020233383 
952	 0.479427227094584 
953	 0.486337143629219 
954	 0.501404076129935 
955	 0.493508319239077 
956	 0.498279246400305 
957	 0.498632220295781 
958	 0.493324324198587 
959	 0.495607071503011 
960	 0.486268415973687 
961	 0.491977977841228 
962	 0.503954901471285 
963	 0.495664424144913 
964	 0.501805718464561 
965	 0.507129688830862 
966	 0.506684509675471 
967	 0.504738480867921 
968	 0.507372988976691 
969	 0.506941501985671 
970	 0.50568286082321 
971	 0.508851873147841 
972	 0.505396319772144 
973	 0.507660956714001 
974	 0.51015874714709 
975	 0.504225679294524 
976	 0.515399044411518 
977	 0.516816472453543 
978	 0.510642713343447 
979	 0.509629800791118 
980	 0.514288558262751 
981	 0.512843721196911 
982	 0.512962876645322 
983	 0.519423101933991 
984	 0.515178565698634 
985	 0.518168814926757 
986	 0.521228080355774 
987	 0.51916518407045 
988	 0.522454869552265 
989	 0.522495860850757 
990	 0.520338029010899 
991	 0.518669139843628 
992	 0.519157621208729 
993	 0.52172650798393 
994	 0.519617287963568 
995	 0.517710369076979 
996	 0.529467984923116 
997	 0.524721588352428 
998	 0.522027561820069 
999	 0.52492311905425 
1000	 0.523123618402629 
